mun_inegi,nom_ent,nom_mun,prop_corrup,tema,corrup,tema_total_de_ingresos,capitulo_impuestos,concepto_impuestos_sobre_el_patrimonio,partida_generica_impuesto_predial,partida_generica_adquisicion_de_bienes_inmuebles,concepto_impuesto_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_diversiones_y_espectaculos_publicos,concepto_accesorios,concepto_otros_impuestos,capitulo_contribuciones_de_mejoras,concepto_contribucion_de_mejoras_por_obras_publicas,capitulo_derechos,concepto_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,partida_generica_certificaciones_y_constancias,subpartida_generica_certificaciones_y_constancias_diversas,partida_generica_licencias_y_permisos,subpartida_generica_licencias_de_funcionamiento,partida_generica_inspecciones,subpartida_generica_sanidad,partida_generica_uso_y_suministro_de_agua_potable,partida_generica_servicios_de_desarrollo_urbano_y_obras_publicas,subpartida_generica_urbanizacion,partida_generica_diversos_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,concepto_derechos_por_prestacion_de_servicios,partida_generica_panteones,partida_generica_rastros,partida_generica_estacionamientos,partida_generica_seguridad_publica,partida_generica_alumbrado_publico,partida_generica_servicios_de_limpia_y_recoleccion_de_basura,partida_generica_diversos_derechos_por_prestacion_de_servicios,capitulo_productos,concepto_productos_de_tipo_corriente,partida_generica_intereses,concepto_otros_productos,capitulo_aprovechamientos,concepto_aprovechamientos_de_tipo_corriente,partida_generica_recargos,partida_generica_multas,partida_generica_donaciones_y_aprovechamientos_a_favor_del_estado,partida_generica_indemnizaciones_a_favor_del_estado,partida_generica_gastos_de_ejecucion,concepto_otros_aprovechamientos,capitulo_participaciones_federales,concepto_fondos_participables,partida_generica_fondo_general_de_participaciones,partida_generica_fondo_de_fomento_municipal,partida_generica_fondo_de_fiscalizacion,partida_generica_fondo_del_impuesto_sobre_la_renta,concepto_impuestos_participables,partida_generica_impuesto_sobre_automoviles_nuevos,partida_generica_impuesto_especial_sobre_produccion_y_servicios,partida_generica_ieps_gasolinas,concepto_otras_participaciones,partida_generica_participaciones_diversas,concepto_participaciones_estatales,capitulo_aportaciones_federales_y_estatales,concepto_aportaciones_del_ramo_general_33,partida_generica_aportaciones_a_municipios,subpartida_generica_fa_para_la_infraestructura_social_municipal,subpartida_generica_fa_para_el_fortalecimiento_de_los_municipios,concepto_recursos_federales_y_estatales_reasignados,partida_generica_recursos_federales,subpartida_generica_seguridad_publica,subpartida_generica_diversos_recursos_federales_reasignados,capitulo_financiamiento,concepto_deficit,subpartida_generica_comercio_ambulante,subpartida_generica_licencias_y_permisos_diversos,subpartida_generica_por_servicios_de_fraccionamiento,subpartida_generica_diversos_servicios_de_desarrollo_y_obras_publicas,partida_generica_mercados,concepto_otros_derechos,partida_generica_establecimientos_y_empresas,subpartida_generica_establecimientos_diversos,concepto_productos_de_tipo_capital,partida_generica_enajenacion_o_venta_de_bienes,subpartida_generica_bienes_muebles_e_inmuebles,concepto_adicionales,partida_generica_para_educacion,partida_generica_impuestos_adicionales_diversos,partida_generica_registros,subpartida_generica_registro_civil,subpartida_generica_educacion_publica,subpartida_generica_salud,subpartida_generica_comercio_nocivo,partida_generica_servicios_de_vialidad_y_transporte,subpartida_generica_control_vehicular,subpartida_generica_diversos_servicios_de_vialidad_y_de_transporte,partida_generica_reintegros,concepto_emprestitos,partida_generica_emprestitos_diversos,capitulo_otros_ingresos,concepto_otros_ingresos_extraordinarios,partida_generica_loterias_rifas_sorteos_y_juegos_permitidos,partida_generica_otros_impuestos_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_para_obras_de_infraestructura_urbana,subpartida_generica_ecologia_e_impacto_ambiental,partida_generica_rezagos,partida_generica_recursos_estatales,subpartida_generica_diversos_recursos_estatales_reasignados,subpartida_generica_licencias_para_construccion,partida_generica_arrendamientos,partida_generica_de_instituciones_bancarias,subpartida_generica_bancos_comerciales,concepto_impuesto_sobre_los_ingresos,partida_generica_ejercicio_de_profesiones_y_honorarios,partida_generica_enajenacion_de_bienes_muebles_y_adquisicion_de_vehiculos,subpartida_generica_banos_publicos,subpartida_generica_expedicion_de_licencias_de_manejo,subpartida_generica_panteones,subpartida_generica_centros_recreativos_y_culturales,partida_generica_actividades_mercantiles,partida_generica_traslado_de_dominio_de_bienes_inmuebles,subpartida_generica_registro_publico_de_la_propiedad_y_del_comercio,partida_generica_diversos_aprovechamientos_de_tipo_corriente,subpartida_generica_registros_diversos,subpartida_generica_talleres_graficos,partida_generica_derechos_zona_federal_maritima,partida_generica_otros_impuestos_sobre_el_patrimonio,subpartida_generica_bienes_muebles,subpartida_generica_bienes_inmuebles,subpartida_generica_educacion,subpartida_generica_asistencia_social,subpartida_generica_inspecciones_diversas,subpartida_generica_mercados,subpartida_generica_obra_publica,partida_generica_explotacion_de_minas,partida_generica_otros_impuestos_sobre_ingresos,partida_generica_anuncios_publicitarios,subpartida_generica_servicios_de_grua_y_almacenaje_de_vehiculos,subpartida_generica_rastros,subpartida_generica_concesiones_para_prestar_servicios_de_transporte,partida_generica_para_fomento_al_turismo
20409,Oaxaca,Santa María del Tule,0,ingresos,0,46763678,2867466,1609927,922228,0,8250,8250,1249289,0,0,0,16050156,13664315,19690,19690,808166,445383,0,0,1061491,130913,0,11644055,2285829,95000,0,0,0,1137570,116760,768979,1887623,1027719,661478,859904,460253,160671,0,36806,123865,0,0,299582,14206634,12029553,8456170,2406709,216612,950062,458872,59899,146001,252972,1718209,1718209,0,11291546,11238060,11238060,6143492,5094568,53486,22236,0,22236,0,0,171592,18425,8613,122300,167520,100012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31250,31250,172766,366241,0,0,0,0,0,0,0,0,0,0,642151,0,0,0,0,0,45548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20519,Oaxaca,Santo Domingo Tomaltepec,0,ingresos,0,11135631,223803,147131,59750,0,1650,1650,75022,0,0,0,634455,479536,1390,1390,446856,82740,0,0,0,31290,0,0,154919,0,40,0,0,67650,4049,0,2420,2420,0,0,200,200,0,200,0,0,0,0,3826649,3503167,2203707,1058048,85968,155444,104788,15969,37614,51205,218694,218694,0,6255931,6255931,6255931,4299925,1956006,0,0,0,0,192173,192173,10116,0,500,30790,83180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354000,2420,0,0,0,0,0,0,0,0,0,0,87381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20553,Oaxaca,Tlalixtac de Cabrera,0,ingresos,0,49153435,5109994,4063216,1583238,0,10000,10000,1036778,0,0,0,3891243,1851712,10200,10200,1229538,567647,0,0,474800,137174,0,0,2039531,74700,0,0,0,1001088,550749,218004,307706,302323,30437,5383,2458899,49962,0,49962,0,0,0,2408937,18101218,15598692,11446448,3493896,317917,340431,551822,80727,183409,287686,1950704,1950704,0,16074721,16074721,16074721,9922114,6152607,0,0,0,0,3209654,3209654,256705,18300,18800,118374,194990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386886,271886,0,0,0,0,0,0,0,0,0,0,1777732,0,0,0,0,0,702246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21114,Puebla,Puebla,1.334277311839669,ingresos,0,5599199940,1080028092,0,0,0,0,0,0,1080028092,1872043,1872043,517279359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64978601,0,0,64978601,97515639,0,0,0,0,0,0,97515639,2287005871,2124605067,832464817,946646738,149859720,195633792,60622581,18512064,15299904,26810613,101764877,101764877,13346,1550520335,1346236171,1346236171,262142766,1084093405,204284164,173863725,0,127995022,0,0,0,0,0,0,0,517279359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30420439,30420439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45868703,0,0,0,0,0,0,0
21119,Puebla,San Andrés Cholula,0,ingresos,0,996052210,252286307,0,0,0,0,0,0,252286307,74210,74210,173618899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488815,0,0,4488815,24050793,0,0,0,0,0,0,24050793,250209284,234295429,78184247,110405510,17678446,28027226,5521702,1738496,1437444,2345762,10390899,10390899,1254,221005612,129965312,129965312,35541948,94423364,91040300,41857468,0,6412186,70318290,70318290,0,0,0,0,0,173618899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49182832,49182832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35445282,0,0,0,0,0,0,0
21140,Puebla,San Pedro Cholula,0,ingresos,0,746586766,122670131,0,0,0,0,0,0,122670131,405844,405844,108958829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55760857,0,0,55760857,13111323,0,0,0,0,0,0,13111323,164923543,151943810,79637390,43547886,7116361,21642173,5445803,1770982,1463541,2211280,7532653,7532653,1277,243266291,141070361,141070361,52326101,88744260,102195930,75234702,0,35904006,37398955,12398955,0,0,0,0,0,108958829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,25000000,90993,90993,0,0,0,0,0,26961228,26961228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39330696,0,0,0,0,0,0,0
21156,Puebla,Tehuacán,1.5396319162009535,ingresos,0,895440083,61754129,0,0,0,0,0,0,61754129,0,0,59445033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7989275,0,0,7989275,10946700,0,0,0,0,0,0,10946700,345828174,315878794,195454956,61051861,9862241,49509736,13401694,4348091,3586461,5467142,16544562,16544562,3124,409476772,327391294,327391294,107735515,219655779,82085478,70269474,0,47539317,0,0,0,0,0,0,0,59445033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11816004,11816004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22730157,0,0,0,0,0,0,0
22006,Querétaro,Corregidora,10.707769134735427,ingresos,1,1579306965,708288073,597455993,239358480,0,2158821,2158821,23225322,85427672,0,0,147601340,67545200,0,0,4680042,4680042,0,0,0,54537912,0,2936713,77699389,3169120,11098663,0,11217,37861864,0,25558525,33084909,1432566,1432566,31652343,48606826,0,0,0,0,0,0,48606826,337155773,304007349,170703064,52834076,11078203,69392006,21687971,5251720,6172314,10263937,11069437,11069437,391016,209396979,135858504,135858504,11667444,124191060,73538475,73538475,9906570,63631905,95173065,95173065,0,0,0,54537912,0,469976,0,0,0,0,0,1907040,1907040,0,5390533,5390533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344685255,0,0,0,0,0,13412258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22011,Querétaro,El Marqués,0,ingresos,0,1806796896,941808975,0,0,0,0,0,0,941808975,0,0,152409252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433510,0,0,433510,149667301,0,0,0,0,0,0,149667301,331975378,295640722,194317453,60611889,12610717,28100663,23276342,5978221,7026171,10271950,12613205,12613205,445109,230502480,144724510,144724510,37902809,106821701,85777970,85777970,8975148,76802822,0,0,0,0,0,0,0,152409252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22014,Querétaro,Querétaro,4.3102873154243015,ingresos,1,6720742392,2929720168,2861123514,1123898645,0,6172325,6172325,60976249,9874445,0,0,603014241,232882027,0,0,12627980,12627980,0,0,0,171954399,0,26757530,346937394,4900836,22658984,0,0,203070544,0,115955962,284522405,211873670,207240427,71867141,718691084,622444908,0,64588283,528097069,7679776,0,96246176,1304484905,1157947220,732025038,233712894,47506582,144702706,97191526,22520893,26468701,48201932,47669365,47669365,1676794,880309589,703131975,703131975,102334104,600797871,177177614,177177614,32164030,145013584,0,0,0,0,0,171954399,351068,0,0,0,781594,781594,781594,14768455,14768455,0,21542118,21542118,0,0,0,0,0,0,22079780,0,0,0,0,0,0,0,0,0,0,0,0,4633243,0,0,0,0,0,0,0,0,0,0,1646303163,0,0,0,0,0,90921706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22016,Querétaro,San Juan del Río,2.119923789238974,ingresos,1,1340815783,382955892,256583836,256583836,0,0,0,6671426,119381384,0,0,168009887,73579180,5401023,5401023,68178157,0,0,0,0,0,0,0,61401269,1793695,3443156,30201,164115,41303001,41749,12912523,821809,0,0,821809,57320534,0,0,0,0,0,0,57320534,424866214,386049007,199126509,62188755,12922805,111810938,25433742,6126170,7200053,12107519,12927342,12927342,456123,306841447,256379823,256379823,72907777,183472046,50461624,50461624,10971264,39490360,0,0,0,8954180,0,0,1712829,33029438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59223977,0,0,0,319246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319246,0,0,0,0,0
23003,Quintana Roo,Isla Mujeres,0,ingresos,0,469798918,95410607,88017056,61065025,26105679,4395855,1009043,2997696,0,0,0,80003007,38059361,18957793,12838620,13677025,0,0,0,3063670,0,0,0,22418075,14667,0,0,0,0,16052338,5463243,13717035,195077,0,592092,4384964,4384964,0,3086224,1111497,99351,14064,0,129653224,121361963,88200185,26537023,6055698,569057,8280786,2999997,3460263,1820526,0,0,10475,99273294,25468426,25468426,10661043,14807383,73804868,73804868,0,73804868,47356787,47356787,579507,2560165,0,0,887827,19525571,195077,0,12929866,12929866,12929866,0,0,0,971177,971177,0,0,0,1389696,0,1389696,0,0,0,0,0,0,3386812,0,6119173,73828,0,0,10537353,0,0,0,0,0,0,0,0,0,0,0,846352,0,0,0,195077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23004,Quintana Roo,Othón P. Blanco,0,ingresos,0,922047367,102370348,101797781,101797781,0,0,0,0,572567,28564,28564,87740096,14944956,0,0,14944956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10404681,0,0,10404681,9282617,0,0,0,0,0,0,9282617,317882452,292920840,212448058,59005776,17293095,4173911,24941526,6635084,8840349,9466093,0,0,20086,394338609,347093887,347093887,176894437,170199450,47244722,32727722,11305971,21421751,0,0,14944956,0,0,0,0,72795140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14517000,14517000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23005,Quintana Roo,Benito Juárez,1.3607481222447173,ingresos,0,4445064038,1597941731,1350047498,638505015,0,12875866,2023141,0,235018367,0,0,1059575937,220135379,1937852,1937852,70970344,0,0,0,0,129328953,0,0,380547286,0,0,0,0,197379367,180677918,2490001,35956927,29855149,29800060,4013869,123594961,122981652,0,122981652,0,0,0,613309,762225734,702165249,460886719,124577961,39488177,77212392,60020164,14003597,19527357,26489210,0,0,40321,865768748,661669676,661669676,109194425,552475251,204099072,184099072,27311913,156787159,0,0,33490510,0,0,129328953,0,458893272,0,0,2087909,2087909,2087909,0,0,0,17898230,17898230,0,0,37479834,0,0,0,0,0,0,0,0,10852725,0,0,0,0,20000000,20000000,0,55089,0,0,0,0,0,0,0,0,0,0,711542483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23008,Quintana Roo,Solidaridad,2.075444566936682,ingresos,1,2373749041,908414157,862610717,510415475,352195242,23310312,11510632,24395812,0,50581476,50581476,662413760,248617980,23017964,5299070,126288471,15538413,0,0,0,67665162,0,0,401541769,1243301,0,0,0,70317897,68818507,261162064,14776563,14695563,14589920,81000,80042108,77956126,0,77922259,0,33867,0,2085982,302416292,279906487,180456562,46732700,16460386,36256839,22496098,5253235,7852489,9390374,0,0,13707,355104685,204049332,204049332,44822309,159227023,151055353,151055353,13789013,137266340,0,0,14643086,13503758,0,67665162,0,10351327,105643,0,0,0,0,0,0,0,5556532,5556532,0,0,0,26089851,0,26089851,0,0,0,0,0,11799680,0,0,17718894,0,0,0,82603214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105643,0,0,0,0,0,0,0,0
24013,San Luis Potosí,Ciudad Valles,2.43363341238229,ingresos,1,633242816,25593392,23513256,15036889,8476367,37414,37414,2389260,0,0,0,27978304,19572416,230725,221431,11163225,0,0,0,0,4597311,0,0,8059350,830549,1101729,231809,0,0,1548773,3872250,2686491,2686491,2686491,0,12449220,12449220,0,5056694,52460,0,0,0,279705812,244631000,170268000,52922000,10925000,10516000,32183000,3361000,22869000,5953000,2875812,2875812,16000,221627046,203332000,203332000,80860000,122472000,18295046,14652427,17582912,0,61713684,61713684,4611092,4876527,0,4597311,474240,0,0,0,0,0,0,0,0,0,2258670,2258670,0,0,1675606,1322485,0,1322485,2779,0,0,1488867,1488867,0,0,0,9294,0,3642619,712134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7337287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24028,San Luis Potosí,San Luis Potosí,1.5613697711755259,ingresos,0,3472301523,702171159,573160204,302944688,270215516,2259615,2259615,139695655,0,2434759,2434759,304955950,201831579,2949532,2949532,49635253,0,0,0,0,126496114,0,0,90180056,8983793,20085918,42262915,0,150367,15491753,3202268,38076548,21801019,11416798,16275529,95306579,94706404,0,74950313,5439601,542968,0,600175,1627637992,1463195000,763499000,237678000,48857000,413161000,144713000,15090000,102706000,26917000,19671992,19671992,58000,701718536,666584000,666584000,96320000,570264000,35134536,35134536,35134536,0,0,0,2125723,24486767,0,126496114,3042,0,0,0,0,0,0,0,0,0,7247387,7247387,0,0,23022763,15503293,0,15503293,6049748,0,0,0,0,0,0,0,0,0,0,0,0,10384221,0,0,0,0,0,0,0,0,0,0,0,0,7723774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24035,San Luis Potosí,Soledad de Graciano Sánchez,2.9233459795611627,ingresos,1,921796776,87920690,80187957,45888938,34299019,0,0,0,7732733,1650499,1650499,60563276,55267720,10775124,4280303,28691740,9323088,0,0,0,15800856,0,0,4994258,520761,1204953,0,3268544,0,0,0,0,0,0,0,18706845,10277393,0,10249823,0,15470,0,8429452,421981488,371959488,259034488,82086000,16977000,13862000,50022000,5213000,35470000,9339000,0,0,0,263684015,247870000,247870000,33850000,214020000,15814015,15814015,15814015,0,67289963,67289963,0,0,7358042,8442814,0,301298,0,0,0,0,0,0,0,0,0,0,0,0,3182791,0,0,0,12100,0,0,0,0,0,0,0,6494821,0,0,0,16185861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,Sinaloa,Ahome,1.2135969516699716,ingresos,0,1624699075,318185547,242787256,174789555,64676270,1581852,1581852,34933580,787499,0,0,56188486,39282693,1651513,1651513,34118109,11267799,145857,145857,0,3367214,182780,0,16905793,687684,1161362,0,11541323,0,117176,124286,9122636,8860064,6408444,262572,71594622,10894078,0,8264126,2629952,0,0,60700544,694355121,647744779,433561146,105236629,72655365,36291639,41112901,11807485,10146248,19159168,2226828,0,3270613,475252663,405034501,405034501,96656688,308377813,70218162,70218162,14912499,55305663,0,0,2379128,8529063,953889,2230545,3273962,0,998069,0,0,0,0,38095360,2876260,35219100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11942119,1453551,0,0,0,0,0,998069,0,0,0,0,0,0,0,0,0,2226828,0,0,0,0,0,0,0,0,0,0,3321431,0,0,0,0
25006,Sinaloa,Culiacán,2.251422378759144,ingresos,1,3697342534,1044407758,912410775,657044666,252588758,2485515,2472515,0,1138580,0,0,158157981,142969338,4797123,4797123,92144586,0,203770,203770,0,45823859,1162489,0,15188643,499736,0,6231457,2164887,0,632249,0,25834391,23950311,20950311,686428,139460293,131629968,0,13843851,97846552,492708,138064,7830325,1441037140,1350580899,919028098,225763304,152652585,53136912,83422594,24867220,21572031,36983343,221339,0,6812308,888444971,751621240,751621240,130173512,621447728,136823731,119856599,58670659,75520414,0,0,4412435,47331002,5163344,39498026,5660314,0,0,0,1197652,1197652,0,128372888,7962769,120410119,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,16967132,220000,40401149,3000000,0,0,0,0,0,0,0,0,0,0,0,0,19308793,0,0,221339,0,0,1197652,0,0,0,0,2412658,0,0,2777351,0,0,0,0
25012,Sinaloa,Mazatlán,0.2718808193668529,ingresos,0,2203470024,679580855,476634057,257589766,211021598,7540424,7540424,85233468,110172906,0,0,139716604,104232932,5546270,5546270,96983612,0,141686,141686,0,866491,595470,0,32649045,333260,36117,0,2712742,0,22003623,941578,10115344,10115344,9661158,0,51961336,4540786,0,3395391,0,0,0,47420550,847351127,776559491,474793458,115777117,80972645,105016271,45591599,13097827,11043894,21449878,21410441,10109731,3789596,474744758,413727277,413727277,68738029,344989248,61017481,60971354,16866310,44104278,0,0,18974083,18062335,271021,0,6621725,2834627,0,0,0,0,0,0,0,0,0,0,0,0,16925758,694873,0,694873,1145395,0,0,0,0,0,0,0,0,0,46127,19874,43021436,454186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11300710,0,0,0,0,766,0,0,26253,0,0,8022693,0,0,0,0
26018,Sonora,Cajeme,2.4202446920735774,ingresos,1,1585883638,230583721,203341224,131412778,0,3874638,797383,3494807,19873052,200,200,122279050,28326941,0,0,8837711,3739835,0,0,0,12736413,12736413,0,91079640,1555811,0,111749,385278,76084336,3682116,9260350,7885777,2577152,2553152,4926911,39950304,16407087,0,10666802,5128921,611364,0,23543217,726202400,671865353,474369554,56665981,121859134,18970684,44637023,9584307,12043777,23008939,2295681,2295681,7404343,412977186,363677522,363677522,55010687,308666835,49299664,27895302,23661255,4234047,46005000,0,0,2399147,0,0,0,2872469,0,0,381714,381714,0,0,0,0,0,0,0,0,2698729,6752817,0,6752817,0,46005000,46005000,0,0,3077255,0,0,0,0,21404362,21404362,0,24000,0,0,0,0,0,0,0,0,0,0,71904316,0,0,0,0,0,24130,0,381714,0,0,0,0,0,0,0,0,0,0,0,0
26029,Sonora,Guaymas,0.8929110105580694,ingresos,0,666806446,143788005,117329009,85775233,0,4478572,4478572,13870014,0,0,0,36059710,13792513,3350308,2811341,7434033,0,0,0,0,2680584,0,312944,22255267,929950,0,1465534,4000,18415444,0,871952,2125029,606359,287709,413829,12916018,11546559,190366,9068057,1922217,305190,60729,1369459,289669418,269182096,185416179,25196732,47630913,10938272,16577274,3755175,4405550,8416549,899458,899458,3010590,182072476,157383977,157383977,44732873,112651104,24688499,24688499,17191123,6522426,175790,175790,0,3381813,2680584,0,568387,0,0,0,1104841,1104841,0,8122340,812098,4873569,0,0,0,0,400197,14644,0,0,0,0,0,0,0,0,0,1624575,538967,0,0,0,3652023,318650,0,0,0,0,0,0,106,0,0,0,31553776,0,0,0,0,0,0,0,1104841,0,974950,0,0,0,0,0,0,14538,0,0,812098
26030,Sonora,Hermosillo,1.1412573083920654,ingresos,0,3513783820,832780299,715516891,432026330,0,46937808,45817235,0,25705730,399090,399090,319149613,67730989,6298343,6298343,41926338,0,0,0,0,19506308,0,0,244451040,4331604,0,0,0,0,0,240119436,35498168,22999274,22999274,740285,85924035,79077842,8387367,64196355,2744130,0,0,6846193,1260618167,1168369779,751915487,81499549,193156938,141797805,74214753,14218225,20614231,39382297,3405620,3405620,14628015,779414448,715701531,715701531,85414623,630286908,63712917,48511931,42204962,6306969,200000000,0,2055652,0,0,19506308,0,6967584,0,0,11758609,11758609,11758609,44619870,0,0,0,0,0,0,3575482,0,0,0,3749990,200000000,0,0,0,1120573,0,44619870,0,0,15200986,15200986,36295204,0,200000000,200000000,0,0,0,0,0,0,0,0,283490561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26042,Sonora,Navojoa,0.851675565971635,ingresos,0,665535084,66952075,54389139,54389139,0,1342563,0,11220373,0,0,0,44907893,6923418,0,0,5759435,0,0,0,0,1163983,0,0,35755403,700481,0,360583,0,31541323,2674024,0,2377076,2121522,1455899,179161,4490508,2359377,0,838651,1520726,0,0,2131131,337265222,315667066,212980237,27480282,54484527,20722020,17837153,3999650,4754433,9083070,1038147,1038147,2722856,187548813,177633157,177633157,60987683,116645474,9915656,9915656,0,9735896,21993497,21993497,0,1868560,682634,481349,478992,2229072,0,0,76393,76393,76393,0,0,0,0,0,0,0,561465,0,0,0,0,0,0,0,0,1342563,0,0,0,0,0,0,3329410,665623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179760,0,0,0,0,0,0,0,0,0,0
26043,Sonora,Nogales,2.9128549309415273,ingresos,1,1019313909,155258998,117472919,80024433,0,16790576,16790576,0,20995503,0,0,66746676,11701548,914237,806972,7867592,0,40407,40407,0,622096,0,0,47185550,210624,1323427,6995221,0,35759550,2622124,274604,2325271,2293573,2293573,20354,13952940,12339865,230329,10794567,952229,0,0,1613075,314606418,288566778,204737997,20545356,52376000,10907425,19209721,3489469,5401328,10318924,905725,905725,5924194,385526479,192836917,192836917,26081983,166754934,192689562,192191922,18346439,173800483,70455108,70455108,4771143,2685259,611210,10886,0,7859578,0,0,11344,11344,0,0,0,0,0,0,0,0,393512,2257216,0,0,362740,0,0,10442019,10442019,0,0,0,107265,0,497640,0,17678,0,0,0,0,0,0,0,194563,0,0,0,37448486,0,0,0,0,0,0,0,11344,0,45000,0,0,497640,0,0,0,2062653,0,0,0
26055,Sonora,San Luis Río Colorado,1.4567444235249067,ingresos,0,726978067,72947049,59535664,42717845,0,4749132,4749132,2027190,0,0,0,59970092,9259720,0,0,2272428,0,156094,156094,0,5799144,5799144,0,50037337,1952572,86933,0,0,40328324,1816759,5852749,5984639,2139489,2089993,1872663,26687103,24140962,9861597,6943906,6800100,535359,0,2546141,316689580,295087048,187717588,21590529,48222114,37556817,17984180,3718121,4901681,9364378,890583,890583,2727769,243867785,183964848,183964848,46585478,137379370,59902937,59902937,16254559,32660797,831819,0,0,1317691,0,0,0,167320,49496,0,1972487,1972487,0,7140778,0,7140778,0,0,0,0,954737,1032054,0,1032054,0,831819,831819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16817819,0,0,0,49496,0,0,1919501,52986,241905,450025,0,0,10295651,0,0,0,0,0,0,0
27004,Tabasco,Centro,1.5020184427612835,ingresos,0,3325775601,262913748,0,0,0,0,0,0,262913748,0,0,204403770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982958,0,0,3982958,18096941,0,0,0,0,0,0,18096941,1579891585,1355353754,974553008,162905800,92784775,125110171,61741397,6072746,14676403,40992248,121808536,121808536,40987898,1116617139,570664168,570664168,103510252,467153916,545952971,195729358,0,127876933,139869460,94869460,0,0,0,0,0,204403770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,45000000,0,0,0,0,0,0,0,350223613,350223613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67852425,0,0,0,0,0,0,0
