"nom_ent","nom_mun","mun_inegi","anio","pobtot","cs_revenue_perCapita","cs_total_general_fund","cs_intergov_revs_total_revs","cs_propety_tax_total_revs","bs_operating_exp","bs_operating_balance","bs_expenditure_perCapita","lrs_direct_long_term_debt_pobtot","lrs_debt_service_total_rev","mun_tipo","graproes","pea","pe_inac","pocupada","pdesocup","psinder","pder_ss","analf","sbasc","ovsde","ovsee","ovsae","ovpt","vhac","pl.5000","po2sm","im_2020","gm_2020","imn_2020","egresos_total_de_egresos","egresos_servicios_personales","egresos_materiales_y_suministros","egresos_servicios_generales","egresos_transferencias_asignaciones_subsidios_y_otras_ayudas","egresos_bienes_muebles_inmuebles_e_intangibles","egresos_inversion_publica","egresos_deuda_publica","ingresos_total_de_ingresos","ingresos_impuestos","ingresos_contribuciones_de_mejoras","ingresos_derechos","ingresos_productos","ingresos_aprovechamientos","ingresos_participaciones_federales","ingresos_aportaciones_federales_y_estatales","ingresos_financiamiento","egresos_disponibilidad_final","egresos_otros_egresos","ingresos_otros_ingresos","ingresos_disponibilidad_inicial","egresos_inversiones_financieras_y_otras_provisiones","prop_corrup_per17","prop_corrup_inc17","prop_corrup5_inc17","prop_corrup_per19","prop_corrup_inc19","prop_corrup5_inc19","prop_corrup_per21","prop_corrup_inc21","prop_corrup5_inc21"
"Oaxaca","San Pablo Villa de Mitla","20298",2021,13587,3594.953338,0.071658,0.3224,0.015012,0.185422,0.996575,3594.953338,NA,NA,"transición_rural-urbano",7.39,7700,3178,7638,62,5415,8170,7.762692,56.483668,0.9521,1.025906,16.997564,12.000886,31.329639,28.946787,86.835785,53.431387,"Medio",0.836661,48844631,10497021,8579651,6913025,318747,469791,22066396,0,48844631,933239,0,2371012,99201,84650,14461872,30727373,167284,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pablo Yaganiza","20299",2021,1125,4973.816,9.41e-4,0.024208,NA,0.020336,1,4973.816,NA,NA,"rural",6.63,477,403,457,20,161,964,9.257004,59.805116,0.446429,0.446429,0.267857,7.053571,31.677019,100,96.061269,53.606894,"Medio",0.839409,5595543,938472,2902978,854807,158750,34220,706316,0,5595543,0,0,3044,2219,0,2098263,3492017,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Amuzgos","20300",2021,6632,4404.07494,0.011932,0.777,NA,0.304522,0.938503,4404.07494,NA,NA,"rural",6.85,3113,2028,3079,34,1688,4934,17.634591,57.499335,2.116644,3.18258,6.349931,13.918075,32.887699,100,91.093621,50.801147,"Alto",0.795475,29207825,6140304,1768307,2706368,242938,11629,18338279,0,29207825,0,0,325080,1993,0,5660514,21424041,1796197,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Apóstol","20301",2021,1594,6120.560226,0.04185,0.085871,0.014521,0.06107,1,6120.560226,NA,NA,"rural",7.76,668,627,664,4,329,1265,8.985985,48.062655,0.564617,1.066499,1.882058,29.422836,26.651983,100,86.596386,52.789393,"Medio",0.826608,9756173,2892211,1418526,2337368,104597,110703,2866592,0,9756173,141666,0,223880,38146,4600,5134283,4213598,0,26176,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Atoyac","20302",2021,4559,5448.60057,NA,0.633702,NA,0.210741,0.997878,5448.60057,NA,NA,"rural",6.04,1040,2234,998,42,482,4077,22.898453,64.02152,7.069155,2.349067,8.759605,19.846323,42.218246,100,94.259819,48.39961,"Muy alto",0.757871,24840170,5028311,1160666,2054228,136215,0,16460750,0,24840170,0,0,0,0,0,4899868,19887588,52714,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Cajonos","20303",2021,1081,4636.378353,6.83e-4,0.025674,NA,0.019666,1,4636.378353,NA,NA,"rural",7.09,442,429,440,2,413,667,8.395062,54.938272,1.576994,0,0.371058,21.243043,30.833334,100,96.179775,52.941625,"Medio",0.828992,5011925,967397,1611714,1257341,0,80159,1069926,0,5011925,0,0,0,3423,0,1663465,3345037,0,25388,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Coxcaltepec Cántaros","20304",2021,716,49926.444134,0.01646,0.036544,NA,0.040495,0.789025,49926.444134,NA,NA,"rural",6.45,273,298,273,0,124,591,8.566108,58.845438,0.977654,0.698324,12.709497,22.067039,30.30303,100,96.703297,51.59148,"Alto",0.807851,35747334,6367006,23220027,1153512,23113,1674650,3309026,0,35747334,0,0,21035,86230,357000,1787155,25954127,7541787,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Comitancillo","20305",2021,4333,4376.009693,0.139412,0.149241,0.002345,0.143408,0.684796,4376.009693,NA,NA,"rural",10.75,1853,1745,1805,48,400,3932,6.510802,25.569695,1.385681,0.808314,1.939954,3.163972,19.48324,100,67.942318,56.455738,"Bajo",0.884018,18961250,4828438,2676037,3233169,42500,1089538,7091568,0,18961250,44471,10383,1721321,7978,26050,5238294,5936097,5976656,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro el Alto","20306",2021,4654,4330.829824,0.003074,0.27816,NA,0.112617,0.956939,4330.829824,NA,NA,"rural",5.34,1454,1871,1427,27,679,3975,23.52146,71.645826,0.42983,5.093488,2.428541,20.287986,54.008015,100,93.263158,48.161972,"Muy alto",0.754149,20155682,3320714,2402939,2061289,0,40843,12329897,0,20155682,0,0,51976,7322,0,4583859,14644596,867929,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Huamelula","20307",2021,9735,3270.352645,0.044759,0.093583,NA,0.052827,0.890248,3270.352645,NA,NA,"rural",7.55,4623,3034,4565,58,1999,7732,10.767935,49.438518,5.022218,2.893459,9.548414,8.587372,30.336351,100,80.552326,52.242086,"Alto",0.818038,31836883,5743649,2781149,6758470,94986,1592373,14866256,0,31836883,0,0,1265000,3605,0,7357464,19716665,3494149,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Huilotepec","20308",2021,3307,4875.958875,0.04977,0.099025,4.1e-5,0.079787,0.831321,4875.958875,NA,NA,"rural",8.22,1407,1123,1332,75,561,2746,9.987304,45.619975,3.8101,1.814333,3.205322,21.560327,42.577675,100,80.780781,51.992682,"Alto",0.814133,16124796,5270691,2330228,2662157,12213,49317,5800190,0,16124796,658,0,629196,12785,24523,5404161,7333559,2719914,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Ixcatlán","20309",2021,10368,3825.006269,0.010626,0.211944,0.001381,0.076431,1,3825.006269,NA,NA,"transición_rural-urbano",6.1,2718,4824,2638,80,1512,8856,21.735307,63.49762,2.495297,2.336865,23.230023,30.696109,48.514851,100,91.350938,46.985814,"Muy alto",0.735732,39657665,8989264,3251592,1908540,3431116,305362,21752225,0,39657665,54759,700,201810,164120,0,10601840,28634436,0,19566,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Ixtlahuaca","20310",2021,14552,2343.650151,0.068383,0.607589,0.018505,0.3818,1,2343.650151,NA,NA,"transición_rural-urbano",8.31,7048,3852,6905,143,5681,8866,5.467425,40.774582,1.137068,6.737857,47.825787,18.310247,34.833286,100,74.358576,48.726568,"Muy alto",0.76299,34104797,8540655,7285150,4139621,174752,1436637,11911628,0,34104797,631095,4696,1514173,11417,170800,8921311,22851305,0,616354,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Jaltepetongo","20311",2021,483,8380.219462,0.042304,0.055032,NA,0.030765,1,8380.219462,NA,NA,"rural",5.66,93,290,74,19,12,471,26.05042,58.543417,1.656315,1.035197,8.695652,49.689441,27.95031,100,95.945946,47.823011,"Muy alto",0.748842,4047646,257125,817562,1092408,24000,376946,1416849,0,4047646,0,0,19587,121046,30600,2095017,1781396,0,62756,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Jicayán","20312",2021,11279,3824.523717,0.00939,0.816896,4.1e-4,0.315539,1,3824.523717,NA,NA,"transición_rural-urbano",6.84,3904,4240,3792,112,2900,8344,19.456095,53.464141,4.677894,2.004812,45.139446,16.795866,37.140724,100,91.334808,46.960727,"Muy alto",0.73534,43136803,4789497,5242659,6473660,163630,1600,23793773,0,43136803,17692,0,276026,111342,0,8473710,34258033,0,2671984,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Jocotipac","20313",2021,730,38187.773973,0.020714,0.617616,NA,0.550781,0.998253,38187.773973,NA,NA,"rural",5.84,335,284,333,2,41,689,25.293132,59.798995,0,2.06044,0.412088,19.505495,23.791822,100,97.289157,50.634721,"Alto",0.792869,27877075,6738197,16395976,1168686,34481,508513,3031222,0,27877075,0,0,37059,17379,522000,2142102,25109836,48699,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Juchatengo","20314",2021,1755,5489.773789,0.054163,0.168257,0.002072,0.119466,1,5489.773789,NA,NA,"rural",7.13,602,811,596,6,933,822,8.6727,58.748115,1.550833,0.459506,0.114877,11.487651,21.560575,100,87.751678,54.093993,"Medio",0.847037,9634553,3686652,1504643,1278902,54350,37051,3033793,0,9634553,19961,0,501197,676,0,3151049,5961670,0,39162,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Mártir","20315",2021,1899,5285.087941,0.007615,0.152495,0.005434,0.130975,1,5285.087941,NA,NA,"rural",6.64,764,686,760,4,978,920,9.763314,59.911243,3.582719,0.684932,31.348788,59.852476,32.653061,100,91.064389,47.138061,"Muy alto",0.738116,10036382,3974772,2677647,1902029,274,13688,931524,0,10036382,54539,0,8790,0,13100,3314026,6645927,0,536448,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Mártir Quiechapa","20316",2021,738,9380.808943,0.015832,0.042029,0.001035,0.020582,0.998494,9380.808943,NA,NA,"rural",8.16,229,384,222,7,129,604,3.839442,42.233857,1.112656,1.808067,0,20.166898,33.179722,100,94.063927,53.534425,"Medio",0.838275,6923037,1171498,1025163,1135006,0,33070,3558300,0,6923037,7168,1450,75668,19204,5950,2444590,4358579,10428,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Mártir Yucuxaco","20317",2021,1257,6723.926014,0.02709,0.101503,0.003263,0.044498,1,6723.926014,NA,NA,"rural",7.39,448,565,443,5,715,540,4.113924,50.949367,1.352426,3.341289,21.479714,15.592681,21.345707,100,93.665158,51.853863,"Alto",0.811959,8451975,1225461,1112403,1267008,38500,120544,299007,0,8451975,30076,0,169130,16132,13630,2762701,5460306,0,4389052,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Mixtepec -Dto. 22","20318",2021,49780,5014.110787,0.170524,0.481141,0.082063,0.397947,1,5014.110787,NA,NA,"urbano",8.7,26589,12070,26384,205,16722,33031,8.152189,39.488677,1.466953,1.671597,1.635126,24.810034,30.230026,16.231418,67.299002,55.090306,"Bajo",0.862638,249602435,100557657,42323274,28359144,13986389,2937587,54053808,0,249602435,21374550,0,18486903,1025618,1676217,75387480,131651667,0,7384576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Mixtepec -Dto. 26","20319",2021,972,6075.296296,7.29e-4,0.075388,NA,0.02643,1,6075.296296,NA,NA,"rural",6.77,180,598,177,3,203,769,17.597765,52.932961,1.748971,2.057613,1.234568,23.45679,31.152649,100,94.350282000000007,51.056013,"Alto",0.799466,5905188,1074042,308556,686163,0,0,3540484,0,5905188,0,0,0,4304,0,1330951,4569933,0,295943,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Molinos","20320",2021,706,6079.245042,0.005945,0.016971,NA,0.006183,1,6079.245042,NA,NA,"rural",7.53,278,286,274,4,185,519,14.068441,47.528517,1.84136,0.566572,2.974504,16.997167,17.699116,100,90.073529,53.129306,"Medio",0.831931,4291947,0,1003287,551082,89280,9290,1464100,0,4291947,0,0,25174,341,0,1265714,3000718,0,1174908,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Nopala","20321",2021,751,6797.641811,0.020286,0.009505,1.81e-4,0.004903,0.993952,6797.641811,NA,NA,"rural",6.2,347,228,342,5,188,563,15.238095,55.238095,2.133333,0.533333,2.933333,11.066667,27,100,94.152047,52.528545,"Alto",0.822524,5105029,680749,1213903,669745,23142,73313,2444177,0,5105029,925,0,20116,80191,1700,1728789,3242435,30873,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Ocopetatillo","20322",2021,786,7661.996183,5e-6,0.088422,NA,0.072084,1,7661.996183,NA,NA,"rural",4.91,324,299,319,5,78,708,36.41115,72.125436,1.653944,0.636132,5.852417,23.664122,40.408165,100,99.375,47.409709,"Muy alto",0.74237,6022329,1122658,2168984,1617844,0,0,1099667,0,6022329,0,0,0,29,0,2200587,3821713,0,13176,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Ocotepec","20323",2021,2404,4807.632696,0.006006,0.046596,NA,0.040726,1,4807.632696,NA,NA,"rural",6.77,826,1030,767,59,25,2378,19.398585,54.775943,0.207987,1.705491,0.998336,8.90183,42.08633,100,90.221643,51.65062,"Alto",0.808777,11557549,1167974,2139936,6732959,33250,9899,0,0,11557549,0,0,19299,156,49963,2762352,8725779,0,1473531,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Pochutla","20324",2021,48204,3413.910402,0.053165,0.115784,0.009679,0.063918,0.986649,3413.910402,NA,NA,"urbano",7.79,23849,12707,23630,219,18655,29541,12.259431,45.415731,2.430078,3.051144,9.770331,15.881617,38.548412,70.809476,76.172938,52.178717,"Alto",0.817046,164564137,49133656,14907592,20827942,2358671,3262566,74073710,0,164564137,1592847,1600,6475603,26427,535835,41951522,111783278,2197025,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Quiatoni","20325",2021,11930,7743.975692,0.004489,0.14293,NA,0.051597,0.785116,7743.975692,NA,NA,"transición_rural-urbano",5.66,4074,4970,4035,39,2568,9362,20.626632,71.516734,2.268094,3.083588,9.454638,22.59599,44.896641,100,90.086741,48.6618,"Muy alto",0.761976,92385630,2374148,10645815,13046481,17300,2927696,63374190,0,92385630,0,0,317212,8403,0,10304593,61903233,19852189,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Tapanatepec","20327",2021,15479,4471.187932,0.090541,0.110692,0.020209,0.069694,1,4471.187932,NA,NA,"transición_rural-urbano",7.15,7699,4209,7668,31,4758,10710,14.18241,52.963845,3.645216,1.546256,10.889591,8.066851,30.296942,47.322178,82.988803,52.900748,"Medio",0.828352,69209518,17284293,9816032,12529943,5799525,146035,22186453,0,69209518,1398632,0,4307368,36364,523950,29748748,33194456,0,1447237,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Taviche","20328",2021,1441,5364.291464,0.002647,0.00587,NA,0.002289,0.999869,5364.291464,NA,NA,"rural",6.21,553,499,551,2,320,1120,11.566018,56.499488,1.457321,1.526718,18.251214,17.418459,54.038998,100,95.644283,49.721706,"Alto",0.778573,7729944,928632,365860,1710926,46688,62846,4614992,0,7729944,0,0,19892,570,0,1993777,5714693,1012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Teozacoalco","20329",2021,1153,6282.88118,0.002363,0.058129,NA,0.020176,1,6282.88118,NA,NA,"rural",6.88,382,522,379,3,374,779,11.715976,53.860764,1.584507,2.640845,4.137324,29.31338,31.988472,100,97.34748,50.88272,"Alto",0.796753,7244162,1072608,549581,886229,436944,545146,3752412,0,7244162,0,0,16175,940,0,2128903,5098144,0,1242,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Teutila","20330",2021,4296,4641.537942,0.004242,0.062691,NA,0.02345,0.986533,4641.537942,NA,NA,"rural",6.43,1492,1790,1448,44,546,3750,14.370468,61.898484,1.328671,3.030303,0.862471,9.90676,36.355858,100,93.508287,51.717302,"Alto",0.809821,19940047,2544763,2457302,2325097,156528,42171,12414186,0,19940047,0,0,83175,274,0,3937101,15650969,268528,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Tidaá","20331",2021,982,10099.023422,0.136281,0.009349,1.29e-4,0.006026,0.914436,10099.023422,NA,NA,"rural",6.09,428,342,425,3,136,846,19.444444,60.138889,0.531915,1.914894,2.234043,13.93617,28.700907,100,94.811321,51.431966,"Alto",0.805353,9917241,1543730,1728621,1776616,21830,1271513,3574931,0,9917241,1284,0,39780,1194828,0,3196454,4636337,848558,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Topiltepec","20332",2021,373,7770.565684,0.01432,0.03148,0.004133,0.017561,0.995186,7770.565684,NA,NA,"rural",6.74,154,162,152,2,52,321,4.620462,66.006601,1.340483,0.536193,0,9.919571,20.610687,100,95.973154,54.276423,"Medio",0.849893,2898421,498956,652736,434336,11082,31900,1269411,0,2898421,11980,2100,17210,0,10016,1126038,1717124,13953,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Totolápam","20333",2021,3294,4074.960231,0.138117,0.069963,8e-6,0.050438,0.995921,4074.960231,NA,NA,"rural",7.72,1306,1248,1299,7,930,2358,7.955002,48.212133,0.342679,1.090343,0.186916,10.623053,23.460722,100,72.804973,54.97879,"Bajo",0.860891,13422919,1578915,3340892,3386490,0,177154,4939468,0,13422919,112,0,503900,109688,1232669,4242590,7279210,54750,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Villa de Tututepec de Melchor Ocampo","20334",2021,50541,3054.811044,0.029746,0.662769,0.004348,0.419818,0.993786,3054.811044,NA,NA,"urbano",7.17,20848,17855,20390,458,12010,38513,13.019897,53.169881,3.618565,1.513218,7.229156,9.948563,32.446194,59.632773,84.464681,52.894359,"Medio",0.828252,154393205,38647574,34841505,20809615,2006117,3892985,54195409,0,154393205,671280,0,3679923,78552,134232,43080579,105789315,959324,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Yaneri","20335",2021,867,6524.688581,0.001325,0.019877,NA,0.008968,1,6524.688581,NA,NA,"rural",6.82,292,394,288,4,86,781,14.216478,61.066236,0.230681,0.230681,1.268743,21.568627,33.73016,100,97.560976,51.821083,"Alto",0.811446,5656905,472055,734205,1342694,36000,7300,1075000,0,5656905,0,0,4634,2864,0,2152810,3496597,0,1989651,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro Yólox","20336",2021,1697,7031.574543,0.07915,0.110419,0.002235,0.04917,1,7031.574543,NA,NA,"rural",5.79,478,905,476,2,94,1603,20.719312,66.379984,0.297974,0.238379,0.059595,4.469607,18.495935,100,95.368421,52.83518,"Medio",0.827325,11932582,1591810,1744380,1556906,0,591808,6444513,0,11932582,26865,0,126758,246144,544700,3841582,7146533,0,3165,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro y San Pablo Ayutla","20337",2021,5616,6179.404736,0.028632,0.089403,NA,0.028211,1,6179.404736,NA,NA,"rural",5.34,2180,2113,2150,30,1544,4066,35.878256,64.818158,2.32342,3.810409,7.862454,32.360595000000004,23.047859,100,89.04627,47.229332,"Muy alto",0.739546,34703537,1127339,5009637,4499971,86647,156096,23804345,0,34703537,0,0,961862,5066,26711,6211648,27498250,0,19502,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Villa de Etla","20338",2021,10361,3296.293504,0.07708,0.121779,0.020999,0.110339,0.866707,3296.293504,NA,NA,"transición_rural-urbano",10.22,5142,2969,5017,125,3830,6518,3.223735,28.284541,0.267857,1.081349,12.490079,5.793651,20.834887,22.81633,67.796225,56.98211,"Muy bajo",0.892261,34152897,8444095,8445817,7862752,304200,585720,8510313,0,34152897,717165,12000,1546690,5755,0,13038925,14280008,4552354,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro y San Pablo Teposcolula","20339",2021,4353,4463.633586,0.018039,0.076294,0.004303,0.085291,0.783522,4463.633586,NA,NA,"rural",9.24,1825,1591,1799,26,866,3484,3.596899,37.302326,0.785401,1.316701,3.303303,5.682606,23.202614,100,77.412158,55.634158,"Bajo",0.871153,19430197,5596003,5313670,5802506,0,92941,2625077,0,19430197,83602,6000,180555,775,3700,6694472,8254885,4206208,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Pedro y San Pablo Tequixtepec","20340",2021,1747,4489.447624,5.77e-4,0.01999,NA,0.008059,0.999766,4489.447624,NA,NA,"rural",6.93,606,867,597,9,360,1384,8.5531,54.882395,3.738318,2.978972,4.088785,10.046729,21.37031,100,96.649916,52.708521,"Medio",0.825342,7843065,1286354,1261011,612161,567700,40599,4075240,0,7843065,0,0,0,4526,0,2305055,5531652,1832,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Raymundo Jalpan","20342",2021,4105,4458.043362,0.128498,0.014854,0.07404,0.011893,0.867037,4458.043362,NA,NA,"rural",11.07,2102,1159,2079,23,1199,2906,1.896664,24.403009,0.560292,0.974421,6.723508,10.718636,16.421379,100,61.560694,56.631784,"Muy bajo",0.886775,18300268,4133154,2751754,4186592,49318,63094,7116356,0,18300268,1354957,14565,668665,687,0,7466158,6361986,2433250,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Abasolo","20343",2021,1999,5016.092546,0.057033,0.006932,0.026823,0.005171,0.952985,5016.092546,NA,NA,"rural",7.54,954,694,941,13,860,1138,3.457106,58.514725,0.801202,1.452178,3.755633,9.564347,27.689594,100,87.579618,54.136879,"Medio",0.847708,10027169,2603417,2009132,2109365,94168,69868,3141219,0,10027169,268955,0,38280,217903,19850,3219567,5791182,471432,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Coatlán","20344",2021,2809,12765.97508,0.004382,0.191499,4.4e-5,0.145326,1,12765.97508,NA,NA,"rural",6.57,889,1179,835,54,523,2285,10.84463,56.517205,1.779993,1.673193,21.146315,9.718761,36.386139,100,95.933014,50.820887,"Alto",0.795784,35859624,7754560,17721747,1617846,6322,10300,8405168,0,35859624,2766,3100,89594,59643,2043,3979921,31722557,0,343681,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Ixcapa","20345",2021,4188,3618.433381,0.008898,0.119623,7.73e-4,0.061376,0.993762,3618.433381,NA,NA,"rural",7.53,1434,1786,1419,15,927,3261,14.223561,48.159304,3.672588,1.200192,14.642343,9.505521,26.528925,100,87.165021,51.878153,"Alto",0.81234,15153999,3081783,2134859,2441260,12535,181480,7302082,0,15153999,11718,0,86076,898,35300,4512292,10413181,94534,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Nicananduta","20346",2021,1542,5811.459792,0.246218,0.022025,0.005905,0.027319,0.982965,5811.459792,NA,NA,"rural",6.26,490,707,475,15,250,1292,19.213584,51.921358,1.954397,0.912052,0,7.882736,25.571726,100,95.137421,52.50987,"Alto",0.822231,8961271,2783346,3832752,1619600,28722,696851,0,0,8961271,52920,710538,343634,37642,1024104,2678822,3960958,152653,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Río Hondo","20347",2021,4202,4735.933841,0.001882,0.051211,NA,0.02282,1,4735.933841,NA,NA,"rural",7.2,1571,1653,1513,58,933,3267,8.476287,49.882274,0.21619,1.249099,2.906558,11.236766,41.900002,100,92.261905,52.956146,"Medio",0.82922,19900394,314828,3055321,5480930,279037,167097,10603181,0,19900394,0,0,35934,1521,0,3860802,16002137,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Tecomaxtlahuaca","20348",2021,8192,4574.454834,0.022825,0.215261,0.007359,0.076494,0.99099,4574.454834,NA,NA,"rural",6.34,4259,2161,4226,33,2706,5481,18.307283,62.105088,3.446998,2.024941,4.188288,17.988634,31.878307,100,88.573252,50.796408,"Alto",0.795401,37473934,5782672,5784105,1328649,3513376,65521,20999611,0,37473934,275758,30550,460644,32177,48500,9867491,26421179,337635,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Teitipac","20349",2021,2189,4144.348561,5.19e-4,0.003975,NA,0.001574,1,4144.348561,NA,NA,"rural",7.11,835,931,825,10,1193,995,10.589651,56.6787,1.098901,1.831502,20.100733,11.538462000000001,18.582678,100,86.909091,52.047025,"Alto",0.814984,9071979,2243088,666249,679767,0,27599,1712584,0,9071979,0,0,0,4712,0,2548686,6518581,0,3742692,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Sebastián Tutla","20350",2021,16878,2828.542778,0.200482,0.427775,0.107157,0.439803,1,2828.542778,NA,NA,"transición_rural-urbano",12.58,9226,4909,9091,135,5073,11791,1.107148,12.89196,0.047458,0.05339,0.931364,2.859346,8.597015,0.331793,50.124187,60.778107,"Muy bajo",0.951701,47740145,20126364,5429435,13686502,157096,2038930,5976945,0,47740145,5115714,0,4414732,27753,12854,21461149,16707943,0,324873,0,0,0,0,NA,NA,NA,NA,NA,NA,55.85867323175194,31.03448275862069,24.963239452550617
"Oaxaca","San Simón Almolongas","20351",2021,2802,6122.206638,0.048649,0.226663,0.001209,0.101689,0.766361,6122.206638,NA,NA,"rural",5.55,964,1211,947,17,839,1963,19.85258,66.830467,0.785995,2.107896,2.322258,7.395498,24.463007,100,94.686504,51.734487,"Alto",0.81009,17154423,2018570,2391520,1200961,78088,15000,11450284,0,17154423,20744,0,32414,586399,0,3614202,8892715,4007949,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Simón Zahuatlán","20352",2021,4940,4334.834818,2.74e-4,0.120407,NA,0.114128,0.985407,4334.834818,NA,NA,"rural",4.08,848,2519,604,244,3120,1819,38.589352,79.593909,10,1.072874,6.174089,2.327935,65.604027,100,97.019868,46.041842,"Muy alto",0.720951,21414084,7541094,8754870,3699630,12800,73650,1332040,0,21414084,0,0,5780,0,0,4097141,16998665,312498,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Ana","20353",2021,2406,4508.640898,0.014665,0.075157,1.7e-5,0.040399,0.972315,4508.640898,NA,NA,"rural",6.52,786,1018,698,88,741,1665,14.438503,54.961378,0.751252,1.54424,2.921536,9.265442,30.744337,100,93.459302,52.503361,"Alto",0.82213,10847790,1906290,1862821,1817251,174111,59935,5027382,0,10847790,180,8850,37750,36650,71250,3612365,6780422,300323,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
