mun_inegi,nom_ent,nom_mun,prop_corrup,tema,pobtot,graproes,tema_total_de_ingresos,capitulo_impuestos,concepto_impuestos_sobre_el_patrimonio,partida_generica_impuesto_predial,partida_generica_adquisicion_de_bienes_inmuebles,concepto_impuesto_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_diversiones_y_espectaculos_publicos,concepto_accesorios,concepto_otros_impuestos,capitulo_contribuciones_de_mejoras,concepto_contribucion_de_mejoras_por_obras_publicas,capitulo_derechos,concepto_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,partida_generica_certificaciones_y_constancias,subpartida_generica_certificaciones_y_constancias_diversas,partida_generica_licencias_y_permisos,subpartida_generica_licencias_de_funcionamiento,partida_generica_inspecciones,subpartida_generica_sanidad,partida_generica_uso_y_suministro_de_agua_potable,partida_generica_servicios_de_desarrollo_urbano_y_obras_publicas,subpartida_generica_urbanizacion,partida_generica_diversos_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,concepto_derechos_por_prestacion_de_servicios,partida_generica_panteones,partida_generica_rastros,partida_generica_estacionamientos,partida_generica_seguridad_publica,partida_generica_alumbrado_publico,partida_generica_servicios_de_limpia_y_recoleccion_de_basura,partida_generica_diversos_derechos_por_prestacion_de_servicios,capitulo_productos,concepto_productos_de_tipo_corriente,partida_generica_intereses,concepto_otros_productos,capitulo_aprovechamientos,concepto_aprovechamientos_de_tipo_corriente,partida_generica_recargos,partida_generica_multas,partida_generica_donaciones_y_aprovechamientos_a_favor_del_estado,partida_generica_indemnizaciones_a_favor_del_estado,partida_generica_gastos_de_ejecucion,concepto_otros_aprovechamientos,capitulo_participaciones_federales,concepto_fondos_participables,partida_generica_fondo_general_de_participaciones,partida_generica_fondo_de_fomento_municipal,partida_generica_fondo_de_fiscalizacion,partida_generica_fondo_del_impuesto_sobre_la_renta,concepto_impuestos_participables,partida_generica_impuesto_sobre_automoviles_nuevos,partida_generica_impuesto_especial_sobre_produccion_y_servicios,partida_generica_ieps_gasolinas,concepto_otras_participaciones,partida_generica_participaciones_diversas,concepto_participaciones_estatales,capitulo_aportaciones_federales_y_estatales,concepto_aportaciones_del_ramo_general_33,partida_generica_aportaciones_a_municipios,subpartida_generica_fa_para_la_infraestructura_social_municipal,subpartida_generica_fa_para_el_fortalecimiento_de_los_municipios,concepto_recursos_federales_y_estatales_reasignados,partida_generica_recursos_federales,subpartida_generica_seguridad_publica,subpartida_generica_diversos_recursos_federales_reasignados,capitulo_financiamiento,concepto_deficit,subpartida_generica_comercio_ambulante,subpartida_generica_licencias_y_permisos_diversos,subpartida_generica_por_servicios_de_fraccionamiento,subpartida_generica_diversos_servicios_de_desarrollo_y_obras_publicas,partida_generica_mercados,concepto_otros_derechos,partida_generica_establecimientos_y_empresas,subpartida_generica_establecimientos_diversos,concepto_productos_de_tipo_capital,partida_generica_enajenacion_o_venta_de_bienes,subpartida_generica_bienes_muebles_e_inmuebles,concepto_adicionales,partida_generica_para_educacion,partida_generica_impuestos_adicionales_diversos,partida_generica_registros,subpartida_generica_registro_civil,subpartida_generica_educacion_publica,subpartida_generica_salud,subpartida_generica_comercio_nocivo,partida_generica_servicios_de_vialidad_y_transporte,subpartida_generica_control_vehicular,subpartida_generica_diversos_servicios_de_vialidad_y_de_transporte,partida_generica_reintegros,concepto_emprestitos,partida_generica_emprestitos_diversos,capitulo_otros_ingresos,concepto_otros_ingresos_extraordinarios,partida_generica_loterias_rifas_sorteos_y_juegos_permitidos,partida_generica_otros_impuestos_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_para_obras_de_infraestructura_urbana,subpartida_generica_ecologia_e_impacto_ambiental,partida_generica_rezagos,partida_generica_recursos_estatales,subpartida_generica_diversos_recursos_estatales_reasignados,subpartida_generica_licencias_para_construccion,partida_generica_arrendamientos,partida_generica_de_instituciones_bancarias,subpartida_generica_bancos_comerciales,concepto_impuesto_sobre_los_ingresos,partida_generica_ejercicio_de_profesiones_y_honorarios,partida_generica_enajenacion_de_bienes_muebles_y_adquisicion_de_vehiculos,subpartida_generica_banos_publicos,subpartida_generica_expedicion_de_licencias_de_manejo,subpartida_generica_panteones,subpartida_generica_centros_recreativos_y_culturales,partida_generica_actividades_mercantiles,partida_generica_traslado_de_dominio_de_bienes_inmuebles,subpartida_generica_registro_publico_de_la_propiedad_y_del_comercio,partida_generica_diversos_aprovechamientos_de_tipo_corriente,subpartida_generica_registros_diversos,subpartida_generica_talleres_graficos,partida_generica_derechos_zona_federal_maritima,partida_generica_otros_impuestos_sobre_el_patrimonio,subpartida_generica_bienes_muebles,subpartida_generica_bienes_inmuebles,subpartida_generica_educacion,subpartida_generica_asistencia_social,subpartida_generica_inspecciones_diversas,subpartida_generica_mercados,subpartida_generica_obra_publica,partida_generica_explotacion_de_minas,partida_generica_otros_impuestos_sobre_ingresos,partida_generica_anuncios_publicitarios,subpartida_generica_servicios_de_grua_y_almacenaje_de_vehiculos,subpartida_generica_rastros,subpartida_generica_concesiones_para_prestar_servicios_de_transporte,partida_generica_para_fomento_al_turismo
18008,Nayarit,Xalisco,1.7206112381181569,ingresos,65229,10.82,6133.956604293633,634.3658163109055,591.435151440909,297.4622546167274,293.97289682418153,0,0,42.93066486999663,0,0,0,259.8365846935963,198.69096254555478,7.426760175175328,6.153155912167335,83.98064496370931,9.411600771751447,0,0,0,67.82620279913024,9.056258230484183,0,61.145622148041525,30.34894190426607,1.0355863167243438,0,0,0,7.512449085842036,8.222307291826173,4.320583101093314,0.7203626006798762,0.7203626006798762,1.885217284782409,28.892261047989464,28.892261047989464,0,19.06657887483539,0,0.042262579242336076,0,0,2750.4750252656722,2603.8044283833033,1544.8891985422472,487.78427709551954,65.63850182219092,505.4924509233455,144.30361681928153,12.877101644565583,59.71935197378495,71.707163200931,0,0,2.366980063087618,2046.409977643708,1632.0856276605518,1632.0856276605518,351.7024163170306,1280.3832113435212,414.3243499831562,169.013934401127,0,169.013934401127,374.4576914831715,374.4576914831715,6.740207637889321,28.08973141824641,58.76994456864607,0,14.026337549382905,0,0,0,1.7150032156310293,1.7150032156310293,1.7150032156310293,0,0,0,39.45735460753989,39.45735460753989,0,1.2736042630079931,0,0,0,0,9.501301564940434,0,0,35.1986647474964,35.1986647474964,0,0,0,0,0,245.3104155820292,0,39.73910513582213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28211802897130434,0,0,0,0,0,0,0,0,0,0,245.3104155820292,0,0,0,0,0,0,0
18017,Nayarit,Tepic,1.2950177402079983,ingresos,425924,11.17,8894.403577296118,579.9245617766996,465.2930766828544,246.6303174035637,218.6627592792907,0,0,29.696092763488405,84.93539233035678,0,0,369.5581287989536,293.60253271116864,33.79239553019023,33.79239553019023,169.20049423170053,0,0,0,0,57.592399150935286,13.185907155044829,0,68.04768068649327,13.667402884828626,32.664003910404666,4.333316738251813,0,0,4.268514453561681,0.02104558065435915,33.604238987277604,33.162974261028566,33.162974261028566,0.4412647262490439,167.1935786086382,72.27441174207623,0.10330890839062408,71.06809716269365,0,0.5769793029160576,0.27659324097416144,94.91916686656197,3643.400092328999,3539.972943982548,2207.4567841447574,872.4885199751978,160.89920750942525,299.12843235316745,96.34703031016207,10.09774653879402,4.879917990124418,81.36936578124363,0.023041516368030632,0.023041516368030632,7.057076519920887,1799.6978397729793,1690.2479169401083,1690.2479169401083,327.19761121344743,1363.050305726661,109.44992283287094,109.44992283287094,100.45083254506696,8.999090287803973,2301.025137022571,0,17.246681360857032,25.548185327835835,44.406491995890455,0,13.093397118792119,7.907915401291701,0,0,0,0,0,0,0,0,33.017243798342605,33.017243798342605,0,0,112.69048060864725,0,0,0,0,2301.025137022571,0,0,0,0,0,0,0,0,0,0,13.715146934360417,0,2301.025137022571,2301.025137022571,0,0,0,0,0,0,0,0,0,0,0.24943312710172935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19006,Nuevo León,Apodaca,1.5288321447741735,ingresos,656464,11.35,7223.298868279299,2021.7722486001312,1977.7260691922447,831.087001767944,1146.6390674243007,0.1803628128640102,0.1803628128640102,43.86581659502256,0,0,0,415.94675472880687,395.3203615120356,13.0846395818428,13.0846395818428,227.39485758885544,58.49496224641238,0,0,0,130.66284597600563,0.6338759364486203,0,18.71908610892664,0,0,2.806028748307445,0,0,0,15.913057360619195,3.709344678133666,0.21517771089680293,0,3.164525227201504,291.4692679292586,211.78617337677312,0,156.15942834505066,34.86353423248168,20.763210799240788,0,79.68309455248547,1636.6585591551711,1481.3309100477168,1127.2703535296796,190.538803119623,54.873201752570615,108.64855164584355,141.61966438627508,39.80502060630429,36.749960088219815,65.06468369175097,4.157077984662051,4.157077984662051,9.55090673651721,2132.42671014587,1328.49491789999,1328.49491789999,110.86496514371197,1217.629952756278,803.9317922458803,794.3268745232759,352.25975769114785,395.988265936626,644.1728002696262,644.1728002696262,26.972688516641735,56.930760452451764,4.320639416282824,125.70833062327418,0,1.9073071078445865,0.21517771089680293,0,0.3296417400353589,0.3296417400353589,0,0,0,0,0,0,0,0,0,24.17801836533174,0,7.852376672599233,0,0,0,77.14318277230181,77.14318277230181,0,0,0,0,0,9.604917722604258,9.604917722604258,84.99644637334957,0,0,0,0,0,0,0,16.325641692732507,0,0.21517771089680293,0,0,0,0,0,0,0,0,0.3296417400353589,0,0,0,0,0,46.07885089550209,0,0,0,0,0,0,0
19018,Nuevo León,García,0,ingresos,397205,10.31,4915.229745807426,1561.0269711046049,1510.9434662059405,421.70507143670017,1089.2383947692404,0,0,50.08350489866438,0,0,0,333.92821672063644,292.25820151253373,0,0,13.016258185994062,0,0,0,0,273.74663507795447,273.74663507795447,5.495308248585233,41.67001520810271,4.156483100383824,0,0.38960676191560023,0,0,9.358838804456905,27.76508654134638,22.60565493125317,0,0,22.60565493125317,48.22390051624784,48.20205050745404,0,45.64396486617904,2.5580856412749977,0,0,0.021850008793800887,1141.316726843853,977.1230770026589,703.9008679998758,136.88047155464054,34.26444511116399,102.07729233697845,89.73764988257689,24.853479758739486,22.94775964990327,41.93641047393414,2.594388520468865,2.594388520468865,71.86161143814854,1794.0269400676605,1031.0687830414136,1031.0687830414136,148.60307369205142,882.4657093493622,762.9581570262469,585.1388592888402,197.1918962538408,387.9469630349993,0,0,0,13.016258185994062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.101335623170113,14.101335623170113,0,0,0,0,0,177.81929773740677,177.81929773740677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19019,Nuevo León,San Pedro Garza García,0,ingresos,132169,13.16,47724.37805922387,19073.796968194587,18780.346389026607,10478.060455822479,0,42.35573383813344,42.35573383813344,19.245504124036596,251.0948453298478,0,0,1778.7743573564098,1136.0457775574284,7.752287375490152,7.752287375490152,419.5850422920329,42.1417947446703,0,0,15.955289133276242,451.68105947927467,0.7713676176740133,0,623.4732050299725,0,0,255.9606977058638,147.51881732546084,0,0.7211430116735025,219.27254698697436,2515.2923633959826,2349.912321028831,2152.108532023257,164.38603686843646,1139.6084043208486,881.1447093643425,0,848.8510088490257,32.29370051531678,0,0,258.46369495650606,19799.34207719235,17578.037860008113,12994.091419900542,2148.116058953441,632.5256381364462,1803.304743017683,1085.0616727513109,459.1761241567885,423.61827496582083,202.2672736287015,47.57817640960923,47.57817640960923,1088.664368023317,3404.9948167846037,1362.6710235723622,1362.6710235723622,86.6470305434113,1276.0239930289508,2042.3237932122413,489.0869127567194,362.11895854930066,112.92068929252866,0,0,27.839125013145836,67.08132389837893,369.64588873364283,81.26380312795781,0,0.009870644972281066,0,0,0.9940054987154641,0.9940054987154641,0.9940054987154641,0,0,0,0,0,0,0,192.15456498550202,241.0720992773546,0,79.41587416054446,0,0,0,12.569071979086853,12.569071979086853,0,0,0,0,0,1553.236880455522,1553.236880455522,90.36823365033578,197.80378900557383,0,0,0,0,0,0,65.93951412989588,0,0,0,8302.285933204128,0,0,0,0,0,0,0,0,0,14.047264914890102,0,0,0,0,0,0,0,0,95.71671098691426,0
19021,Nuevo León,General Escobedo,1.6281754194113922,ingresos,481213,10.45,5826.964213175831,1048.3664286693333,1037.0674491919306,612.6479342412953,424.4178203099365,0.002907471787139837,0,12.742613983277884,0,0.007090077629496716,0.007090077629496716,199.53638700941605,62.00729775418572,0,0,36.401301716654416,0,13.286564572871626,0,0,0.030869043317176097,0,0.012959017108394701,34.70376185313945,0.7525699973832753,0,4.007654957862426,0,0,0,10.161073937007547,17.544839445254382,15.88202725547124,0,1.3858713485269503,177.41092129473873,124.1025589905258,0,124.06102367928094,0.041535311244854815,0,0,53.30836230421293,2237.408425022533,1950.0533687214186,1217.9109565997533,203.55673931192604,59.28539743062564,469.30027537911354,146.39886774741547,43.000602262013054,39.70492068832318,63.693344797079234,4.491196590781653,4.491196590781653,136.46499196291728,2100.4302310609364,1442.789760715072,1442.789760715072,224.97646193911754,1217.8132987759543,657.6404703458645,354.25513064932153,237.23595379611976,117.01917685320176,0,0,2.0400691147579115,6.314073409509094,0,0.030869043317176097,19.782462960886196,101.37878542442857,14.714083377983792,14.714083377983792,0.27694084125619395,0.27694084125619395,0.27694084125619395,0,0,0,0,0,0,0,28.047159192387408,12.27560340423411,0,6.271831997973077e-4,0,0,0,46.25989059599018,46.25989059599018,0.002907471787139837,0,0,0,0,303.38533969654304,303.38533969654304,0,1.167943877487446,0,0,0,0,0,0,12.274976221034313,0,0,0,0.0016946406987900764,0,0,0,0,0,0,0,0,0,0,13.286564572871626,0,0,0,0,0,0,0,0,0
19026,Nuevo León,Guadalupe,1.9449752438322692,ingresos,643143,11.08,7901.171360306226,1541.8243613563914,1312.2852349201812,607.228724825542,705.0565100946392,15.718785536299068,15.707233714665655,220.4557687647194,0,0,0,254.3304262180989,197.34129139299185,13.9453603186538,13.9453603186538,145.0648399584905,6.760083764688337,0,0,0,13.449144643223326,0,0.13960988522746337,49.40084634648008,2.415483417947268,0,19.86874794161328,0,0,15.627871643664518,11.488743343255017,152.46445282643683,58.43695277983185,27.805738005431035,93.54472214109504,242.94387206621636,242.94387206621636,0,231.94820943657683,9.0903608468436,1.658565685062171,0.24673609773375504,0,2703.9428933615864,2323.4979214177856,1554.3607349916422,254.44445307499674,75.66308326135453,439.02965008979226,185.26686634312452,54.86877901160153,50.673463744430705,79.72462358709228,5.738800822733289,5.738800822733289,189.4393047779428,2617.2478266543217,1646.1545762985702,1646.1545762985702,182.938089941402,1463.2164863571682,971.0932503557514,500.47339166205796,274.0778241065825,147.99277001373292,388.4175278231745,388.4175278231745,9.452177074077065,15.418932186643634,6.759021171089997,6.690123472133328,0,0.952860613818688,1.5239829239344547,0,0.4827779055099517,0.4827779055099517,0.4827779055099517,0,0,0,0,0,0,0,48.47999714156108,24.74233658739677,0,0,0,0,0,0,0,0.011551821633411423,0,0,0,0,470.6198586936934,470.6198586936934,64.95364979152038,29.10723185046636,0,0,0,0,0,0,24.74233658739677,0,0,0,0,0,0,0,1.5239829239344547,0,0,0,0,0,0,0,0,78.40279754174253,0,0,0,0,0,0,0
19031,Nuevo León,Juárez,1.1382996176221905,ingresos,471523,9.88,6486.240500261272,626.3750232122267,621.5473982872616,350.90514296572366,270.6422553215379,0,0,0.24720265677429942,4.827624924965128,0,0,144.90861508298102,139.31602313017416,19.18053714172198,19.18053714172198,51.32814099214455,0,0,0,0,57.817869311924824,0,0.010947533889850966,0.5194356513890628,0,0,0.1005747995111397,0,0,0.06267948989242482,0.3561813619854983,0.5631566900876235,0.5631566900876235,0,0,21.89372039091549,18.063128619487905,0,17.966142538186812,0.053368687893798124,0.043617393407295764,0,3.830591771427584,1517.227419361804,1344.8659175415337,671.9424466334714,93.66632694043419,32.70877400576095,546.5483699618671,96.23100376146036,23.719389011007994,21.905885756977703,50.60572899347466,2.474859539037567,2.474859539037567,73.6556385197725,4001.6409079327514,1158.4287676143013,1158.4287676143013,165.23832371015595,993.1904439041454,2843.21214031845,2843.21214031845,0,2828.986379281306,0,0,0,11.575054305814069,43.7984919610121,14.019377350912727,0,4.825953644643482,0.14447289891561113,0,0,0,0,0,0,0,0,0,0,0,24.865122927633994,10.978528150492963,0,0.03118427700931512,0,0,0,173.63165759050608,173.63165759050608,0,0,0,0,0,0,0,14.887963758696488,0.4186837911720123,0,0,0,0,0,0,10.947343873483648,0.14447289891561113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.225761037143881,0,0,0,0,0,0,0
19039,Nuevo León,Monterrey,0.7942932724498645,ingresos,1142994,11.47,11904.705332957798,3587.2932639982755,3471.304823897993,2129.9812214653552,1341.3236024326382,57.542859775582514,56.56811804345785,65.31693840863176,0,0,0,602.5119163111245,404.1499761812865,7.170922740438612,7.170922740438612,216.23458129483396,73.11609971174141,4.460309678047492,0,0,49.55906171654688,39.56753387646955,75.72807722131236,137.65180865749386,0,0,114.6553136594237,0,0,8.894599584824176,14.101895413245986,390.75028078264467,220.58576127737848,178.88589966931977,169.9484159686219,544.2226736766705,543.22763040311,0,517.600586253299,1.684541133353501,22.090618904061003,1.8518841123965104,0.9950432735605326,4368.322481040652,3729.883451731464,2832.2235464499686,394.8016283654799,137.86681514244287,364.9914617735727,282.35095048837053,100.02993855815069,92.33286391343202,89.98814801678785,10.429496608006565,10.429496608006565,345.65858221281064,2411.5987711630137,1548.3907033996431,1548.3907033996431,218.48961017285083,1329.9010932267925,863.20806776337065,317.2715924461645,216.64098765947236,24.45203224045426,0,0,13.12434759326678,129.99413398982577,9.991527840077332,0,0,53.83877338841194,39.597044740932375,4.3882902336320235,0.21610353664430837,0.21610353664430837,0,0,0,0,0,0,0,0,0,50.9970235301072,0,50.9970235301072,0,0,0,0.005945985416688399,0.005945985416688399,0.974741732124664,0,0,0,0,545.9364753172061,545.9364753172061,0,2.1028168671263505,0,0,0,0,0,0.36886146549416005,0,14.477361790610907,17.43173069901839,0,0,0,0,0,2.8528559854514604,0,0,0,0.21610353664430837,0,0,4.460309678047492,0.07794456672543108,76.17857254623786,0,0,0,0,0,0,0
19046,Nuevo León,San Nicolás de los Garza,1.6105701653505071,ingresos,412199,11.92,12623.658588018217,2111.010421700568,1703.98477504259,1081.9466516320822,622.0381234105076,53.8361327924788,53.833286960426825,360.57527787133716,0.06597644256349428,0.004832544993922708,0.004832544993922708,294.43333772655603,221.11602501208137,2.33931299759349,2.33931299759349,115.55729006497089,0,1.7582165468293136,0,0,79.50800786875003,24.69480769887875,3.676175553179961,60.2132812004237,0,0,21.08310512981973,0,0,3.4369743386979463,27.63999492338708,188.67724457070892,176.20169773651403,172.67217772050316,12.475546834194892,608.1920033583747,270.78852002089224,3.293325718413949,230.48099931172845,37.01419499074983,0,0,337.4034833374825,3578.9975251512,3076.407730119447,2197.752354035175,363.79503663459616,106.98206100721953,407.8782784424561,234.06097793137786,77.58007136546243,71.64857147041164,84.83233509550378,8.105881548952704,8.105881548952704,260.42293555142265,5112.82681427895,1564.9555112979044,1564.9555112979044,116.92846369001421,1448.0270476078902,3547.8713029810456,3547.8713029810456,0,3547.8713029810456,729.5164086868657,729.5164086868657,19.546077584313267,44.875823119090505,24.27658753984409,30.53661263002719,8.053206808518947,5.652291065649392,3.529520016010856,0.6007048681789116,0,0,0,0,0,0,0,0,0,0,51.135389361567114,18.277021980757684,0,0,0,0,0,0,0,0.0028458320519767063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.277021980757684,0,0,0,0,0,0,0,2.9288151478319446,0,0,0,0,0,0,1.7582165468293136,0,0,0,0,0,0,0,0,0
19048,Nuevo León,Santa Catarina,1.479717232117972,ingresos,306322,10.66,8597.228757329493,1950.6363285670197,1927.1928170970066,695.1816428350993,1232.0111742619072,0.05117143298014608,0.05117143298014608,24.11830701573912,0,0.019571031786853203,0.019571031786853203,412.37300689229505,347.11152402016256,10.359254449130749,9.847218650344615,231.01417035284436,0,0.01575198024894558,0,0,53.68962169529884,4.22532404073655,43.9341631519391,54.302528032095466,0,0,0,0,0,10.441801255014916,43.86072677708055,52.38505554984055,52.3763758872544,35.16969061824915,0.008679662586153688,239.08746528134967,175.3463571134657,0,168.09962323834998,7.246733875115729,0,0,63.741108167883965,2901.6327474025306,2543.80390391935,1507.209417755375,247.71932542948255,73.36785052978088,715.5073102047114,172.5132380927888,53.22178788190515,49.136289990741695,70.15516022014197,5.550869252134554,5.550869252134554,179.76473613825738,3022.120756609402,1528.916083736241,1528.916083736241,212.23269210986524,1316.6833916263759,1493.2046728731611,1278.4684188869458,275.12084662071805,983.2484505194939,0,0,18.860006686554883,25.28762472996605,49.46429765456229,0,0,10.23298786133114,1.4307941569797347,0,0,0,0,0,0,0,0,0,0,0.5120357987861331,61.69250848678119,8.098562390700545,0,8.098562390700545,0,0,0,18.973825995267976,18.973825995267976,0,0,0,0,0,214.73625398621542,70.07521088365395,125.17403044954223,15.775891112025512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4307941569797347,0,0,0,0,0,20.099121746733875,0.01575198024894558,0,144.66104310256148,0,0,0,0,0,0,0
19049,Nuevo León,Santiago,0,ingresos,46784,10.31,23155.43265711833,7851.0222744318435,7683.702209370623,3342.5932318257805,4341.108977544843,10.499254506844983,10.499254506844983,162.01816292414043,0,0,0,1148.4912573984548,942.8787782948539,279.67790177562915,279.67790177562915,551.6835494510459,10.102109971535716,0,0,0,85.63335291194144,11.445940450910406,0,95.6941218994262,0,0,0,0,0,46.536755071612525,49.157366827813675,572.7339267157638,133.8213075498125,96.36773144173858,260.383996746939,367.49170921248816,259.8456603262097,0,252.64966339854516,0,7.195996927664574,0,107.64604888627841,5853.413364659106,5232.598337324357,3351.3946143767225,751.5690145935932,163.13897799665656,966.4957303573849,323.1520354222202,118.35074323408485,109.25825690145936,95.543035286676,12.309492612840554,12.309492612840554,285.3534992996882,6151.721230741427,1709.2059368363982,1709.2059368363982,387.84832602900644,1321.3576108073917,4442.515293905029,740.3642976550851,357.40911760719285,337.6842723534993,0,0,30.86147381737677,428.0603171734514,74.18741246103104,0,0,104.72100483441015,37.45357610807392,0,178.52862241901232,178.52862241901232,0,0,0,0,0,0,0,0,0,25.883974156237294,0,12.882754258347264,0,0,0,1210.5588939592465,1210.5588939592465,0,0,0,0,0,3702.1509962499435,3702.1509962499435,82.65964848868205,0,0,0,0,0,0,0,13.001219897890028,0,37.45357610807392,0,0,0,0,0,0,0,0,90.93525504902182,87.59336736999052,0,0,0,0,45.27090769439299,0,0,0,0,0,0,0
20067,Oaxaca,Oaxaca de Juárez,0.9415567135509656,ingresos,270955,11.32,12404.148653401842,1170.8518155798477,1057.979213076313,703.0267871305907,0,8.797061967654058,8.797061967654058,0,104.07554053588055,0,0,1274.5073416324701,169.90230007931308,19.181909721024862,19.181909721024862,150.72039035828823,0,0,0,0,0,0,0,1085.7786889203076,65.04735335701231,0,0,0,0,0,897.8583399427566,191.8126073312873,21.554688092692853,0.6818028207869237,170.25791923859444,83.06069864478086,69.16752991482466,0,69.16752991482466,0,0,0,13.893168729956205,6154.930404496707,5306.46086416773,3658.648477533708,1347.7010655539846,109.87849925859513,190.23282182144212,165.2324631883858,24.043711852132834,63.56705403634608,77.6216972999069,683.237077140591,683.237077140591,0,2643.4380082071793,2124.686768509259,2124.686768509259,1100.7521776612987,1023.9345908479603,518.7512396979206,311.8475878478568,0,311.8475878478568,885.5477775095693,0,1.9031690747956826,0,0,0,122.87299562053865,18.82635263284941,20.87288527190593,20.87288527190593,0,0,0,0,0,0,0,0,0,0,119.63413910824511,0,0,0,0,885.5477775095693,0,0,0,0,0,0,0,0,206.9036518500638,206.9036518500638,29.18308217524742,0,885.5477775095693,885.5477775095693,0,0,0,0,0,0,0,0,354.95242594572227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,Oaxaca,San Agustín de las Juntas,0,ingresos,11391,10.26,6045.482670089858,147.16889785439207,129.78800660187053,54.865578580597834,0,0,0,17.380891252521547,0,0.9169264624977077,0.9169264624977077,497.74069319640563,348.12800293416467,0,0,329.1782505043096,164.21804511278197,0,0,6.418485237483954,12.531267192371171,0,0,132.604621309371,0.36677058499908305,0,0,0,109.20465798642948,23.033192737942418,0,4.57601320374106,4.57601320374106,4.57601320374106,0,0,0,0,0,0,0,0,0,1739.2710434623143,1499.6106730240235,936.8692462864478,374.6004034476435,25.718686961305703,162.42233632862644,57.331377223546674,6.590317256556024,16.579130753713553,34.1619292132771,182.32899321474417,182.32899321474417,0,2815.691362552723,2786.4542453695212,2786.4542453695212,1745.0071520264075,1041.447093343114,29.237117183201907,0,0,0,840.1177333577847,840.1177333577847,0,12.102328993214744,0,12.531267192371171,0,17.00806895286998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.237117183201907,29.237117183201907,152.85787639831287,0,0,0,0,0,0,0,0,0,0,0,74.9224280212727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20087,Oaxaca,San Agustín Yatareni,0,ingresos,5521,8.24,8987.690440627333,107.96527259148618,89.12247946228528,37.72330097087379,0,0,0,18.842793129200896,0,0,0,73.23226288274832,45.207991038088124,0,0,7.468259895444361,7.468259895444361,0,0,0,37.73973114264376,0,0,28.024271844660195,0,0,0,0,28.024271844660195,0,0,3.696788648244959,3.696788648244959,3.696788648244959,0,0,0,0,0,0,0,0,0,1896.1635548917102,1672.604555638536,931.5056011949216,706.6717699775952,34.42718446601942,0,48.23450336071695,6.6202389843166545,15.66318147871546,25.951082897684838,175.32449589245707,175.32449589245707,0,4308.441747572816,3561.6157580283793,3561.6157580283793,2484.86930545183,1076.7464525765497,746.8259895444362,746.8259895444362,0,746.8259895444362,2598.1908140403284,2598.1908140403284,0,0,0,37.73973114264376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.399178491411504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091,Oaxaca,San Andrés Huayápam,0,ingresos,6279,12.02,6533.977313974591,567.2646702964307,393.5798548094374,238.7017543859649,0,0,0,173.68481548699336,0,0,0,460.11917725347854,301.6004234724743,9.376890502117362,9.376890502117362,258.8445251058681,2.601330913490623,0,0,5.686630369026013,27.692377495462797,0,0,158.51875378100422,7.810042347247429,0,0,0,148.54597701149424,2.162734422262553,0,1.173926194797338,1.1727162734422263,1.1727162734422263,0.0012099213551119178,0.6049606775559588,0.6049606775559588,0,0,0.6049606775559588,0,0,0,2239.6191772534785,2038.1025408348457,1183.186932849365,775.4703569267998,37.93103448275862,41.51421657592257,67.0919540229885,9.084996975196612,22.23502722323049,35.771929824561404,134.42468239564428,134.42468239564428,0,2291.0662431941923,2226.0904416212948,2226.0904416212948,1284.8260738052027,941.264367816092,64.97580157289777,0,0,0,974.1291591046582,974.1291591046582,8.711433756805807,0,17.997580157289775,9.694797338173018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.97580157289777,64.97580157289777,247.5317604355717,0,0,0,0,0,0,0,0,0,0,0,137.0317604355717,0,0,0,0,0,17.846339987900787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
